episode_id,episode_dir,jsonl_path,object_type,force_level,label,trial_number,contact_start_sec,evaluation_time_sec,phase,phase_confidence,left_force_outlier_ratio,right_force_outlier_ratio,grasp_start_sec,grasp_end_sec,fallback_evaluation_sec,quality_flag,error_detail,review_status
episode_20260722T024903_109023Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/16/episodes/episode_20260722T024903_109023Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/16/episodes/episode_20260722T024903_109023Z_000001/synced_data.jsonl,marker,low,too_low,16,3.697230100631714,5.473058223724365,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T024923_370104Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/17/episodes/episode_20260722T024923_370104Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/17/episodes/episode_20260722T024923_370104Z_000001/synced_data.jsonl,marker,low,too_low,17,3.0084266662597656,4.368088722229004,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T024954_791457Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/18/episodes/episode_20260722T024954_791457Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/18/episodes/episode_20260722T024954_791457Z_000001/synced_data.jsonl,marker,low,too_low,18,3.472135543823242,6.002481937408447,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T025018_571687Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/19/episodes/episode_20260722T025018_571687Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/19/episodes/episode_20260722T025018_571687Z_000001/synced_data.jsonl,marker,low,too_low,19,3.4568748474121094,5.266414165496826,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T025038_819184Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/20/episodes/episode_20260722T025038_819184Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/20/episodes/episode_20260722T025038_819184Z_000001/synced_data.jsonl,marker,low,too_low,20,3.009962797164917,4.017711162567139,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T022622_329646Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/01/episodes/episode_20260722T022622_329646Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/01/episodes/episode_20260722T022622_329646Z_000001/synced_data.jsonl,marker,medium,fine,01,3.5852243900299072,5.393773317337036,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T022643_584230Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/02/episodes/episode_20260722T022643_584230Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/02/episodes/episode_20260722T022643_584230Z_000001/synced_data.jsonl,marker,medium,fine,02,3.7452125549316406,5.265965700149536,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T022704_625513Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/03/episodes/episode_20260722T022704_625513Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/03/episodes/episode_20260722T022704_625513Z_000001/synced_data.jsonl,marker,medium,fine,03,3.6335830688476562,4.433583498001099,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T022724_511689Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/04/episodes/episode_20260722T022724_511689Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/04/episodes/episode_20260722T022724_511689Z_000001/synced_data.jsonl,marker,medium,fine,04,3.889381170272827,5.316492557525635,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T022748_751907Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/05/episodes/episode_20260722T022748_751907Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/05/episodes/episode_20260722T022748_751907Z_000001/synced_data.jsonl,marker,medium,fine,05,3.5675811767578125,4.944253444671631,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T022854_281665Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/06/episodes/episode_20260722T022854_281665Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/06/episodes/episode_20260722T022854_281665Z_000001/synced_data.jsonl,marker,medium,fine,06,3.6651339530944824,4.994077205657959,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T022920_355972Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/07/episodes/episode_20260722T022920_355972Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/07/episodes/episode_20260722T022920_355972Z_000001/synced_data.jsonl,marker,medium,fine,07,3.5394365787506104,5.587836742401123,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T022942_691398Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/08/episodes/episode_20260722T022942_691398Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/08/episodes/episode_20260722T022942_691398Z_000001/synced_data.jsonl,marker,medium,fine,08,3.6474061012268066,4.449028730392456,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T023006_819199Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/09/episodes/episode_20260722T023006_819199Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/09/episodes/episode_20260722T023006_819199Z_000001/synced_data.jsonl,marker,medium,fine,09,3.537710428237915,4.8978962898254395,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T023219_143664Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/10/episodes/episode_20260722T023219_143664Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/10/episodes/episode_20260722T023219_143664Z_000001/synced_data.jsonl,marker,medium,fine,10,3.4232866764068604,4.223532199859619,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T023241_406868Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/11/episodes/episode_20260722T023241_406868Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/11/episodes/episode_20260722T023241_406868Z_000001/synced_data.jsonl,marker,medium,fine,11,3.711766242980957,5.074036598205566,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T023403_610441Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/12/episodes/episode_20260722T023403_610441Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/12/episodes/episode_20260722T023403_610441Z_000001/synced_data.jsonl,marker,medium,fine,12,3.6160173416137695,6.595187664031982,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T023428_040178Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/13/episodes/episode_20260722T023428_040178Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/13/episodes/episode_20260722T023428_040178Z_000001/synced_data.jsonl,marker,medium,fine,13,3.5844600200653076,4.384460020065307,contact_unsettled_fallback,0.5,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T023449_607520Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/14/episodes/episode_20260722T023449_607520Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/14/episodes/episode_20260722T023449_607520Z_000001/synced_data.jsonl,marker,medium,fine,14,3.5552566051483154,4.482292890548706,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T023730_087104Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/15/episodes/episode_20260722T023730_087104Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/15/episodes/episode_20260722T023730_087104Z_000001/synced_data.jsonl,marker,medium,fine,15,3.5526647567749023,5.153092861175537,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T023755_052190Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/16/episodes/episode_20260722T023755_052190Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/16/episodes/episode_20260722T023755_052190Z_000001/synced_data.jsonl,marker,medium,fine,16,3.5194664001464844,5.393420457839966,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T023826_473639Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/17/episodes/episode_20260722T023826_473639Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/17/episodes/episode_20260722T023826_473639Z_000001/synced_data.jsonl,marker,medium,fine,17,3.5851285457611084,4.386769771575928,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T023850_820045Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/18/episodes/episode_20260722T023850_820045Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/18/episodes/episode_20260722T023850_820045Z_000001/synced_data.jsonl,marker,medium,fine,18,3.0084288120269775,3.8104898929595947,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T023912_790087Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/19/episodes/episode_20260722T023912_790087Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/19/episodes/episode_20260722T023912_790087Z_000001/synced_data.jsonl,marker,medium,fine,19,3.297966480255127,4.0989532470703125,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260722T023942_683393Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/20/episodes/episode_20260722T023942_683393Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/medium/20/episodes/episode_20260722T023942_683393Z_000001/synced_data.jsonl,marker,medium,fine,20,4.865998983383179,5.6659989833831785,contact_unsettled_fallback,0.5,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T022853_685678Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/01/episodes/episode_20260723T022853_685678Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/01/episodes/episode_20260723T022853_685678Z_000001/synced_data.jsonl,orange,high,too_high,01,3.1052684783935547,4.06720232963562,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T022941_723688Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/02/episodes/episode_20260723T022941_723688Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/02/episodes/episode_20260723T022941_723688Z_000001/synced_data.jsonl,orange,high,too_high,02,3.3310904502868652,5.8913633823394775,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T023034_611763Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/03/episodes/episode_20260723T023034_611763Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/03/episodes/episode_20260723T023034_611763Z_000001/synced_data.jsonl,orange,high,too_high,03,3.633761167526245,5.170051336288452,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T023056_842038Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/04/episodes/episode_20260723T023056_842038Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/04/episodes/episode_20260723T023056_842038Z_000001/synced_data.jsonl,orange,high,too_high,04,3.6489007472991943,4.464644193649292,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T023119_973154Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/05/episodes/episode_20260723T023119_973154Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/05/episodes/episode_20260723T023119_973154Z_000001/synced_data.jsonl,orange,high,too_high,05,3.6327383518218994,5.856191635131836,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T023141_776173Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/06/episodes/episode_20260723T023141_776173Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/06/episodes/episode_20260723T023141_776173Z_000001/synced_data.jsonl,orange,high,too_high,06,3.7129881381988525,6.2902514934539795,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T023204_072803Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/07/episodes/episode_20260723T023204_072803Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/07/episodes/episode_20260723T023204_072803Z_000001/synced_data.jsonl,orange,high,too_high,07,4.930678844451904,5.730785369873047,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T023444_076165Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/08/episodes/episode_20260723T023444_076165Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/08/episodes/episode_20260723T023444_076165Z_000001/synced_data.jsonl,orange,high,too_high,08,5.041623830795288,5.841623830795288,contact_unsettled_fallback,0.5,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T024110_856100Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/09/episodes/episode_20260723T024110_856100Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/09/episodes/episode_20260723T024110_856100Z_000001/synced_data.jsonl,orange,high,too_high,09,3.1831185817718506,3.984482765197754,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T024308_741252Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/10/episodes/episode_20260723T024308_741252Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/10/episodes/episode_20260723T024308_741252Z_000001/synced_data.jsonl,orange,high,too_high,10,3.4556884765625,4.25595760345459,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T024432_078273Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/11/episodes/episode_20260723T024432_078273Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/11/episodes/episode_20260723T024432_078273Z_000001/synced_data.jsonl,orange,high,too_high,11,3.6981565952301025,5.265337944030762,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T024514_969611Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/12/episodes/episode_20260723T024514_969611Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/12/episodes/episode_20260723T024514_969611Z_000001/synced_data.jsonl,orange,high,too_high,12,3.5836658477783203,4.384493112564087,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T024536_265743Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/13/episodes/episode_20260723T024536_265743Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/13/episodes/episode_20260723T024536_265743Z_000001/synced_data.jsonl,orange,high,too_high,13,3.4560887813568115,4.385784864425659,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T024558_462611Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/14/episodes/episode_20260723T024558_462611Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/14/episodes/episode_20260723T024558_462611Z_000001/synced_data.jsonl,orange,high,too_high,14,3.745708465576172,5.074413776397705,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T024738_047068Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/15/episodes/episode_20260723T024738_047068Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/15/episodes/episode_20260723T024738_047068Z_000001/synced_data.jsonl,orange,high,too_high,15,3.4902572631835938,4.305697917938232,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T024838_789954Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/16/episodes/episode_20260723T024838_789954Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/16/episodes/episode_20260723T024838_789954Z_000001/synced_data.jsonl,orange,high,too_high,16,3.617126226425171,4.945567846298218,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T024908_942966Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/17/episodes/episode_20260723T024908_942966Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/17/episodes/episode_20260723T024908_942966Z_000001/synced_data.jsonl,orange,high,too_high,17,3.3449161052703857,4.145828485488892,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T024930_667057Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/18/episodes/episode_20260723T024930_667057Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/18/episodes/episode_20260723T024930_667057Z_000001/synced_data.jsonl,orange,high,too_high,18,3.170584201812744,4.17850136756897,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T025102_693358Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/19/episodes/episode_20260723T025102_693358Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/19/episodes/episode_20260723T025102_693358Z_000001/synced_data.jsonl,orange,high,too_high,19,4.258373260498047,5.058373260498047,contact_unsettled_fallback,0.5,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T025124_797711Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/20/episodes/episode_20260723T025124_797711Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/high/20/episodes/episode_20260723T025124_797711Z_000001/synced_data.jsonl,orange,high,too_high,20,3.8713862895965576,5.042546033859253,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T021251_867037Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/01/episodes/episode_20260723T021251_867037Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/01/episodes/episode_20260723T021251_867037Z_000001/synced_data.jsonl,orange,low,too_low,01,5.137953996658325,5.93828010559082,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T021318_442210Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/02/episodes/episode_20260723T021318_442210Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/02/episodes/episode_20260723T021318_442210Z_000001/synced_data.jsonl,orange,low,too_low,02,3.7458934783935547,5.248950242996216,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T021339_988873Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/03/episodes/episode_20260723T021339_988873Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/03/episodes/episode_20260723T021339_988873Z_000001/synced_data.jsonl,orange,low,too_low,03,3.0092709064483643,4.257801294326782,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T021402_300761Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/04/episodes/episode_20260723T021402_300761Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/04/episodes/episode_20260723T021402_300761Z_000001/synced_data.jsonl,orange,low,too_low,04,3.008863687515259,3.9856224060058594,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T021423_605868Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/05/episodes/episode_20260723T021423_605868Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/05/episodes/episode_20260723T021423_605868Z_000001/synced_data.jsonl,orange,low,too_low,05,3.456129550933838,4.274261951446533,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T021447_997630Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/06/episodes/episode_20260723T021447_997630Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/06/episodes/episode_20260723T021447_997630Z_000001/synced_data.jsonl,orange,low,too_low,06,3.5355350971221924,4.337989091873169,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T021547_370767Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/07/episodes/episode_20260723T021547_370767Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/07/episodes/episode_20260723T021547_370767Z_000001/synced_data.jsonl,orange,low,too_low,07,3.395085096359253,5.0269176959991455,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T021607_137371Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/08/episodes/episode_20260723T021607_137371Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/08/episodes/episode_20260723T021607_137371Z_000001/synced_data.jsonl,orange,low,too_low,08,3.8896539211273193,4.930840492248535,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T021627_265166Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/09/episodes/episode_20260723T021627_265166Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/09/episodes/episode_20260723T021627_265166Z_000001/synced_data.jsonl,orange,low,too_low,09,3.5062613487243652,4.306866645812988,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T021649_673575Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/10/episodes/episode_20260723T021649_673575Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/10/episodes/episode_20260723T021649_673575Z_000001/synced_data.jsonl,orange,low,too_low,10,3.1529695987701416,3.9533069133758545,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T021758_616414Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/11/episodes/episode_20260723T021758_616414Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/11/episodes/episode_20260723T021758_616414Z_000001/synced_data.jsonl,orange,low,too_low,11,3.106313943862915,3.906672716140747,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T021821_577867Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/12/episodes/episode_20260723T021821_577867Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/12/episodes/episode_20260723T021821_577867Z_000001/synced_data.jsonl,orange,low,too_low,12,3.6162118911743164,4.416496992111206,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T021910_013928Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/13/episodes/episode_20260723T021910_013928Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/13/episodes/episode_20260723T021910_013928Z_000001/synced_data.jsonl,orange,low,too_low,13,3.4881515502929688,4.401472806930542,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T021930_901404Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/14/episodes/episode_20260723T021930_901404Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/14/episodes/episode_20260723T021930_901404Z_000001/synced_data.jsonl,orange,low,too_low,14,3.2478256225585938,4.048130989074707,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
episode_20260723T022013_744244Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/15/episodes/episode_20260723T022013_744244Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/orange/low/15/episodes/episode_20260723T022013_744244Z_000001/synced_data.jsonl,orange,low,too_low,15,3.1841862201690674,3.9863646030426025,adaptive_settled_contact,0.8,0.0,0.0,3.0,7.0,3.0,ok,,auto_ok
