episode_id,episode_dir,jsonl_path,object_type,force_level,label,trial_number,duration_sec,num_synced_records,left_force_valid_ratio,right_force_valid_ratio,left_gelsight_valid_ratio,right_gelsight_valid_ratio,quality_flag
episode_20260722T062642_585740Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/high/15/episodes/episode_20260722T062642_585740Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/high/15/episodes/episode_20260722T062642_585740Z_000001/synced_data.jsonl,foam_brick,high,too_high,15,14.933450698852539,918,1.0,1.0,1.0,1.0,ok
episode_20260722T062809_880550Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/high/16/episodes/episode_20260722T062809_880550Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/high/16/episodes/episode_20260722T062809_880550Z_000001/synced_data.jsonl,foam_brick,high,too_high,16,14.965771198272705,869,1.0,1.0,1.0,1.0,ok
episode_20260722T062831_417138Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/high/17/episodes/episode_20260722T062831_417138Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/high/17/episodes/episode_20260722T062831_417138Z_000001/synced_data.jsonl,foam_brick,high,too_high,17,14.677047729492188,833,1.0,1.0,1.0,1.0,ok
episode_20260722T062851_689826Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/high/18/episodes/episode_20260722T062851_689826Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/high/18/episodes/episode_20260722T062851_689826Z_000001/synced_data.jsonl,foam_brick,high,too_high,18,13.461121559143066,754,1.0,1.0,1.0,1.0,ok
episode_20260722T062912_043495Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/high/19/episodes/episode_20260722T062912_043495Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/high/19/episodes/episode_20260722T062912_043495Z_000001/synced_data.jsonl,foam_brick,high,too_high,19,14.691141366958618,847,1.0,1.0,1.0,1.0,ok
episode_20260722T063047_297684Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/high/20/episodes/episode_20260722T063047_297684Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/high/20/episodes/episode_20260722T063047_297684Z_000001/synced_data.jsonl,foam_brick,high,too_high,20,14.983296155929565,897,1.0,1.0,1.0,1.0,ok
episode_20260722T060601_534948Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/01/episodes/episode_20260722T060601_534948Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/01/episodes/episode_20260722T060601_534948Z_000001/synced_data.jsonl,foam_brick,low,too_low,01,14.978748798370361,745,1.0,1.0,1.0,1.0,ok
episode_20260722T060622_728768Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/02/episodes/episode_20260722T060622_728768Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/02/episodes/episode_20260722T060622_728768Z_000001/synced_data.jsonl,foam_brick,low,too_low,02,14.965451002120972,769,1.0,1.0,1.0,1.0,ok
episode_20260722T060643_427171Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/03/episodes/episode_20260722T060643_427171Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/03/episodes/episode_20260722T060643_427171Z_000001/synced_data.jsonl,foam_brick,low,too_low,03,14.982273817062378,874,1.0,1.0,1.0,1.0,ok
episode_20260722T060741_069173Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/04/episodes/episode_20260722T060741_069173Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/04/episodes/episode_20260722T060741_069173Z_000001/synced_data.jsonl,foam_brick,low,too_low,04,14.99743938446045,854,1.0,1.0,1.0,1.0,ok
episode_20260722T060801_688616Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/05/episodes/episode_20260722T060801_688616Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/05/episodes/episode_20260722T060801_688616Z_000001/synced_data.jsonl,foam_brick,low,too_low,05,14.94996976852417,896,1.0,1.0,1.0,1.0,ok
episode_20260722T060822_723302Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/06/episodes/episode_20260722T060822_723302Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/06/episodes/episode_20260722T060822_723302Z_000001/synced_data.jsonl,foam_brick,low,too_low,06,14.964119672775269,622,1.0,1.0,1.0,1.0,ok
episode_20260722T060843_737772Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/07/episodes/episode_20260722T060843_737772Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/07/episodes/episode_20260722T060843_737772Z_000001/synced_data.jsonl,foam_brick,low,too_low,07,14.96382451057434,816,1.0,1.0,1.0,1.0,ok
episode_20260722T060907_412149Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/08/episodes/episode_20260722T060907_412149Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/08/episodes/episode_20260722T060907_412149Z_000001/synced_data.jsonl,foam_brick,low,too_low,08,13.027404069900513,743,1.0,1.0,1.0,1.0,ok
episode_20260722T060932_018579Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/09/episodes/episode_20260722T060932_018579Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/09/episodes/episode_20260722T060932_018579Z_000001/synced_data.jsonl,foam_brick,low,too_low,09,14.215349912643433,643,1.0,1.0,1.0,1.0,ok
episode_20260722T061031_126776Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/10/episodes/episode_20260722T061031_126776Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/10/episodes/episode_20260722T061031_126776Z_000001/synced_data.jsonl,foam_brick,low,too_low,10,14.934502601623535,965,1.0,1.0,1.0,1.0,ok
episode_20260722T061051_415970Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/11/episodes/episode_20260722T061051_415970Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/11/episodes/episode_20260722T061051_415970Z_000001/synced_data.jsonl,foam_brick,low,too_low,11,14.982639789581299,965,1.0,1.0,1.0,1.0,ok
episode_20260722T061111_915148Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/12/episodes/episode_20260722T061111_915148Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/12/episodes/episode_20260722T061111_915148Z_000001/synced_data.jsonl,foam_brick,low,too_low,12,14.661044120788574,883,1.0,1.0,1.0,1.0,ok
episode_20260722T061555_781140Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/13/episodes/episode_20260722T061555_781140Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/13/episodes/episode_20260722T061555_781140Z_000001/synced_data.jsonl,foam_brick,low,too_low,13,14.950176477432251,987,1.0,1.0,1.0,1.0,ok
episode_20260722T061615_169338Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/14/episodes/episode_20260722T061615_169338Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/14/episodes/episode_20260722T061615_169338Z_000001/synced_data.jsonl,foam_brick,low,too_low,14,14.05441927909851,511,1.0,1.0,1.0,1.0,ok
episode_20260722T061634_689577Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/15/episodes/episode_20260722T061634_689577Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/15/episodes/episode_20260722T061634_689577Z_000001/synced_data.jsonl,foam_brick,low,too_low,15,14.59940505027771,763,1.0,1.0,1.0,1.0,ok
episode_20260722T061655_001633Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/16/episodes/episode_20260722T061655_001633Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/16/episodes/episode_20260722T061655_001633Z_000001/synced_data.jsonl,foam_brick,low,too_low,16,14.98100733757019,967,1.0,1.0,1.0,1.0,ok
episode_20260722T061716_175167Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/17/episodes/episode_20260722T061716_175167Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/17/episodes/episode_20260722T061716_175167Z_000001/synced_data.jsonl,foam_brick,low,too_low,17,14.709903717041016,887,1.0,1.0,1.0,1.0,ok
episode_20260722T061816_201751Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/18/episodes/episode_20260722T061816_201751Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/18/episodes/episode_20260722T061816_201751Z_000001/synced_data.jsonl,foam_brick,low,too_low,18,14.935016393661499,813,1.0,1.0,1.0,1.0,ok
episode_20260722T061836_753713Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/19/episodes/episode_20260722T061836_753713Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/19/episodes/episode_20260722T061836_753713Z_000001/synced_data.jsonl,foam_brick,low,too_low,19,14.981290817260742,881,1.0,1.0,1.0,1.0,ok
episode_20260722T061916_454821Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/20/episodes/episode_20260722T061916_454821Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/low/20/episodes/episode_20260722T061916_454821Z_000001/synced_data.jsonl,foam_brick,low,too_low,20,14.981736660003662,858,1.0,1.0,1.0,1.0,ok
episode_20260722T055643_046651Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/01/episodes/episode_20260722T055643_046651Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/01/episodes/episode_20260722T055643_046651Z_000001/synced_data.jsonl,foam_brick,medium,fine,01,14.965628147125244,835,1.0,1.0,1.0,1.0,ok
episode_20260722T055706_854330Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/02/episodes/episode_20260722T055706_854330Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/02/episodes/episode_20260722T055706_854330Z_000001/synced_data.jsonl,foam_brick,medium,fine,02,14.995837211608887,846,1.0,1.0,1.0,1.0,ok
episode_20260722T055733_149236Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/03/episodes/episode_20260722T055733_149236Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/03/episodes/episode_20260722T055733_149236Z_000001/synced_data.jsonl,foam_brick,medium,fine,03,14.983898878097534,736,1.0,1.0,1.0,1.0,ok
episode_20260722T055754_949563Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/04/episodes/episode_20260722T055754_949563Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/04/episodes/episode_20260722T055754_949563Z_000001/synced_data.jsonl,foam_brick,medium,fine,04,14.051966190338135,756,1.0,1.0,1.0,1.0,ok
episode_20260722T055816_340638Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/05/episodes/episode_20260722T055816_340638Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/05/episodes/episode_20260722T055816_340638Z_000001/synced_data.jsonl,foam_brick,medium,fine,05,14.950177907943726,894,1.0,1.0,1.0,1.0,ok
episode_20260722T055838_123549Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/06/episodes/episode_20260722T055838_123549Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/06/episodes/episode_20260722T055838_123549Z_000001/synced_data.jsonl,foam_brick,medium,fine,06,14.964934825897217,774,1.0,1.0,1.0,1.0,ok
episode_20260722T055901_594609Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/07/episodes/episode_20260722T055901_594609Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/07/episodes/episode_20260722T055901_594609Z_000001/synced_data.jsonl,foam_brick,medium,fine,07,12.854538917541504,694,1.0,1.0,1.0,1.0,ok
episode_20260722T055923_291538Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/08/episodes/episode_20260722T055923_291538Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/08/episodes/episode_20260722T055923_291538Z_000001/synced_data.jsonl,foam_brick,medium,fine,08,14.902234077453613,717,1.0,1.0,1.0,1.0,ok
episode_20260722T055944_196134Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/09/episodes/episode_20260722T055944_196134Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/09/episodes/episode_20260722T055944_196134Z_000001/synced_data.jsonl,foam_brick,medium,fine,09,14.966093301773071,770,1.0,1.0,1.0,1.0,ok
episode_20260722T060004_919920Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/10/episodes/episode_20260722T060004_919920Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/10/episodes/episode_20260722T060004_919920Z_000001/synced_data.jsonl,foam_brick,medium,fine,10,14.964966297149658,814,1.0,1.0,1.0,1.0,ok
episode_20260722T060028_541375Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/11/episodes/episode_20260722T060028_541375Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/11/episodes/episode_20260722T060028_541375Z_000001/synced_data.jsonl,foam_brick,medium,fine,11,14.75724983215332,758,1.0,1.0,1.0,1.0,ok
episode_20260722T060050_250278Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/12/episodes/episode_20260722T060050_250278Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/12/episodes/episode_20260722T060050_250278Z_000001/synced_data.jsonl,foam_brick,medium,fine,12,14.90266227722168,808,1.0,1.0,1.0,1.0,ok
episode_20260722T060111_644458Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/13/episodes/episode_20260722T060111_644458Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/13/episodes/episode_20260722T060111_644458Z_000001/synced_data.jsonl,foam_brick,medium,fine,13,13.49056887626648,785,1.0,1.0,1.0,1.0,ok
episode_20260722T060133_665893Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/14/episodes/episode_20260722T060133_665893Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/14/episodes/episode_20260722T060133_665893Z_000001/synced_data.jsonl,foam_brick,medium,fine,14,14.96643614768982,797,1.0,1.0,1.0,1.0,ok
episode_20260722T060154_940189Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/15/episodes/episode_20260722T060154_940189Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/15/episodes/episode_20260722T060154_940189Z_000001/synced_data.jsonl,foam_brick,medium,fine,15,14.979996681213379,678,1.0,1.0,1.0,1.0,ok
episode_20260722T060336_494073Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/16/episodes/episode_20260722T060336_494073Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/16/episodes/episode_20260722T060336_494073Z_000001/synced_data.jsonl,foam_brick,medium,fine,16,14.948992729187012,890,1.0,1.0,1.0,1.0,ok
episode_20260722T060400_752746Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/17/episodes/episode_20260722T060400_752746Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/17/episodes/episode_20260722T060400_752746Z_000001/synced_data.jsonl,foam_brick,medium,fine,17,14.96712613105774,852,1.0,1.0,1.0,1.0,ok
episode_20260722T060422_558791Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/18/episodes/episode_20260722T060422_558791Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/18/episodes/episode_20260722T060422_558791Z_000001/synced_data.jsonl,foam_brick,medium,fine,18,14.871316909790039,745,1.0,1.0,1.0,1.0,ok
episode_20260722T060443_124315Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/19/episodes/episode_20260722T060443_124315Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/19/episodes/episode_20260722T060443_124315Z_000001/synced_data.jsonl,foam_brick,medium,fine,19,14.88451099395752,689,1.0,1.0,1.0,1.0,ok
episode_20260722T060504_478941Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/20/episodes/episode_20260722T060504_478941Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/foam_brick/medium/20/episodes/episode_20260722T060504_478941Z_000001/synced_data.jsonl,foam_brick,medium,fine,20,14.036948442459106,733,1.0,1.0,1.0,1.0,ok
episode_20260722T025244_731032Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/01/episodes/episode_20260722T025244_731032Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/01/episodes/episode_20260722T025244_731032Z_000001/synced_data.jsonl,marker,high,too_high,01,14.980834245681763,800,1.0,1.0,1.0,1.0,ok
episode_20260722T025340_807266Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/02/episodes/episode_20260722T025340_807266Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/02/episodes/episode_20260722T025340_807266Z_000001/synced_data.jsonl,marker,high,too_high,02,14.917880296707153,931,1.0,1.0,1.0,1.0,ok
episode_20260722T025405_349200Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/03/episodes/episode_20260722T025405_349200Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/03/episodes/episode_20260722T025405_349200Z_000001/synced_data.jsonl,marker,high,too_high,03,14.967787981033325,895,1.0,1.0,1.0,1.0,ok
episode_20260722T025427_726891Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/04/episodes/episode_20260722T025427_726891Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/04/episodes/episode_20260722T025427_726891Z_000001/synced_data.jsonl,marker,high,too_high,04,14.98261547088623,1000,1.0,1.0,1.0,1.0,ok
episode_20260722T025454_133196Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/05/episodes/episode_20260722T025454_133196Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/05/episodes/episode_20260722T025454_133196Z_000001/synced_data.jsonl,marker,high,too_high,05,14.981335401535034,891,1.0,1.0,1.0,1.0,ok
episode_20260722T025514_487099Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/06/episodes/episode_20260722T025514_487099Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/06/episodes/episode_20260722T025514_487099Z_000001/synced_data.jsonl,marker,high,too_high,06,14.982502937316895,856,1.0,1.0,1.0,1.0,ok
episode_20260722T025558_962924Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/07/episodes/episode_20260722T025558_962924Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/07/episodes/episode_20260722T025558_962924Z_000001/synced_data.jsonl,marker,high,too_high,07,13.092452764511108,848,1.0,1.0,1.0,1.0,ok
episode_20260722T025622_754222Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/08/episodes/episode_20260722T025622_754222Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/08/episodes/episode_20260722T025622_754222Z_000001/synced_data.jsonl,marker,high,too_high,08,14.981984853744507,925,1.0,1.0,1.0,1.0,ok
episode_20260722T025646_375815Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/09/episodes/episode_20260722T025646_375815Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/09/episodes/episode_20260722T025646_375815Z_000001/synced_data.jsonl,marker,high,too_high,09,14.981740951538086,711,1.0,1.0,1.0,1.0,ok
episode_20260722T025710_526329Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/10/episodes/episode_20260722T025710_526329Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/10/episodes/episode_20260722T025710_526329Z_000001/synced_data.jsonl,marker,high,too_high,10,14.965104579925537,1047,1.0,1.0,1.0,1.0,ok
episode_20260722T025732_444815Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/11/episodes/episode_20260722T025732_444815Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/11/episodes/episode_20260722T025732_444815Z_000001/synced_data.jsonl,marker,high,too_high,11,13.042969703674316,799,1.0,1.0,1.0,1.0,ok
episode_20260722T025755_560109Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/12/episodes/episode_20260722T025755_560109Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/12/episodes/episode_20260722T025755_560109Z_000001/synced_data.jsonl,marker,high,too_high,12,14.981564998626709,943,1.0,1.0,1.0,1.0,ok
episode_20260722T025816_642137Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/13/episodes/episode_20260722T025816_642137Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/13/episodes/episode_20260722T025816_642137Z_000001/synced_data.jsonl,marker,high,too_high,13,13.0459725856781,737,1.0,1.0,1.0,1.0,ok
episode_20260722T030104_421704Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/14/episodes/episode_20260722T030104_421704Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/14/episodes/episode_20260722T030104_421704Z_000001/synced_data.jsonl,marker,high,too_high,14,14.95050573348999,818,1.0,1.0,1.0,1.0,ok
episode_20260722T025931_253994Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/15/episodes/episode_20260722T025931_253994Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/15/episodes/episode_20260722T025931_253994Z_000001/synced_data.jsonl,marker,high,too_high,15,14.981054067611694,859,1.0,1.0,1.0,1.0,ok
episode_20260722T030146_837445Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/16/episodes/episode_20260722T030146_837445Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/16/episodes/episode_20260722T030146_837445Z_000001/synced_data.jsonl,marker,high,too_high,16,14.93336033821106,833,1.0,1.0,1.0,1.0,ok
episode_20260722T030209_978360Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/17/episodes/episode_20260722T030209_978360Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/17/episodes/episode_20260722T030209_978360Z_000001/synced_data.jsonl,marker,high,too_high,17,14.773074388504028,928,1.0,1.0,1.0,1.0,ok
episode_20260722T030231_295729Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/18/episodes/episode_20260722T030231_295729Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/18/episodes/episode_20260722T030231_295729Z_000001/synced_data.jsonl,marker,high,too_high,18,14.694162368774414,899,1.0,1.0,1.0,1.0,ok
episode_20260722T030359_872417Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/19/episodes/episode_20260722T030359_872417Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/19/episodes/episode_20260722T030359_872417Z_000001/synced_data.jsonl,marker,high,too_high,19,14.997426986694336,924,1.0,1.0,1.0,1.0,ok
episode_20260722T030420_915680Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/20/episodes/episode_20260722T030420_915680Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/high/20/episodes/episode_20260722T030420_915680Z_000001/synced_data.jsonl,marker,high,too_high,20,14.965837955474854,577,1.0,1.0,1.0,1.0,ok
episode_20260722T024038_935899Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/01/episodes/episode_20260722T024038_935899Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/01/episodes/episode_20260722T024038_935899Z_000001/synced_data.jsonl,marker,low,too_low,01,13.715527296066284,662,1.0,1.0,1.0,1.0,ok
episode_20260722T024104_194679Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/02/episodes/episode_20260722T024104_194679Z_000001,/home/ktakahashi/UMI-gripper-yue/UMI_ws/data_yue/train/marker/low/02/episodes/episode_20260722T024104_194679Z_000001/synced_data.jsonl,marker,low,too_low,02,14.997320175170898,874,1.0,1.0,1.0,1.0,ok
